EVALUATEE_ID,EVALUATOR_ID,COMPETENCY_NAME,SCORE,ANSWER_TIME,RELATION_NAME
F10000026,F10000020,誠実さ,4,19.206,同僚
F10000033,F10000020,誠実さ,3,19.206,同僚
F10000036,F10000020,誠実さ,4,19.206,部下
F10000031,F10000020,誠実さ,5,19.206,同僚
F10000020,F10000010,論理的思考,5,2.086,同僚
F10000020,F10000010,成長,3,2.9130000000000003,同僚
F10000020,F10000010,興味,5,4.157,同僚
F10000020,F10000010,耐性,5,2.254,同僚
F10000020,F10000010,柔軟性,5,1.841,同僚
F10000044,F10000019,創造性,4,41.349000000000004,同僚
F10000004,F10000019,創造性,5,41.349000000000004,部下
F10000027,F10000019,創造性,5,41.349000000000004,部下
F10000004,F10000019,個人的実行力,4,15.401,部下
F10000027,F10000019,個人的実行力,4,15.401,部下
F10000044,F10000019,個人的実行力,3,15.401,同僚
F10000044,F10000019,ヴィジョン,3,12.252,同僚
F10000004,F10000019,ヴィジョン,4,12.252,部下
F10000027,F10000019,ヴィジョン,4,12.252,部下
F10000044,F10000019,成長,4,12.167,同僚
F10000004,F10000019,成長,4,12.167,部下
F10000027,F10000019,成長,5,12.167,部下
F10000037,F10000026,論理的思考,3,9.938,上司
F10000051,F10000026,論理的思考,4,9.938,部下
F10000004,F10000019,感情コントロール,3,10.742,部下
F10000044,F10000019,感情コントロール,3,10.742,同僚
F10000027,F10000019,感情コントロール,5,10.742,部下
F10000037,F10000026,内的価値,4,7.997,上司
F10000051,F10000026,内的価値,4,7.997,部下
F10000051,F10000026,成長,5,6.205,部下
F10000037,F10000026,成長,4,6.205,上司
F10000037,F10000026,耐性,4,7.761,上司
F10000051,F10000026,耐性,4,7.761,部下
F10000037,F10000026,共感・傾聴力,3,7.375,上司
F10000051,F10000026,共感・傾聴力,3,7.375,部下
F10000037,F10000026,柔軟性,4,10.288,上司
F10000051,F10000026,柔軟性,4,10.288,部下
F10000037,F10000026,影響力の行使,5,5.096,上司
F10000051,F10000026,影響力の行使,5,5.096,部下
F10000051,F10000026,地球市民,4,4.142,部下
F10000037,F10000026,地球市民,4,4.142,上司
F10000045,F10000015,課題設定,4,27.400000000000002,上司
F10000055,F10000015,課題設定,4,27.400000000000002,同僚
F10000038,F10000015,課題設定,3,27.400000000000002,同僚
F10000051,F10000015,課題設定,1,27.400000000000002,同僚
F10000006,F10000015,課題設定,2,27.400000000000002,上司
F10000046,F10000011,課題設定,4,26.664,同僚
F10000053,F10000011,課題設定,3,26.664,同僚
F10000030,F10000011,課題設定,3,26.664,同僚
F10000030,F10000011,課題設定,3,12.859,同僚
F10000046,F10000011,課題設定,4,12.859,同僚
F10000053,F10000011,課題設定,4,12.859,同僚
F10000046,F10000011,課題設定,4,9.145,同僚
F10000030,F10000011,課題設定,3,9.145,同僚
F10000053,F10000011,課題設定,3,9.145,同僚
F10000053,F10000011,解決意向,4,7.981,同僚
F10000030,F10000011,解決意向,3,7.981,同僚
F10000046,F10000011,解決意向,3,7.981,同僚
F10000046,F10000011,解決意向,5,10.242,同僚
F10000030,F10000011,解決意向,4,10.242,同僚
F10000053,F10000011,解決意向,4,10.242,同僚
F10000030,F10000011,解決意向,3,6.798,同僚
F10000053,F10000011,解決意向,3,6.798,同僚
F10000046,F10000011,解決意向,3,6.798,同僚
F10000046,F10000011,創造性,3,5.994,同僚
F10000030,F10000011,創造性,3,5.994,同僚
F10000053,F10000011,創造性,3,5.994,同僚
F10000030,F10000011,創造性,4,6.284,同僚
F10000046,F10000011,創造性,4,6.284,同僚
F10000053,F10000011,創造性,3,6.284,同僚
F10000046,F10000011,創造性,4,7.349,同僚
F10000053,F10000011,創造性,3,7.349,同僚
F10000030,F10000011,創造性,3,7.349,同僚
F10000030,F10000011,論理的思考,2,9.661,同僚
F10000053,F10000011,論理的思考,4,9.661,同僚
F10000046,F10000011,論理的思考,4,9.661,同僚
F10000046,F10000011,論理的思考,3,6.55,同僚
F10000053,F10000011,論理的思考,3,6.55,同僚
F10000030,F10000011,論理的思考,3,6.55,同僚
F10000030,F10000011,論理的思考,3,7.376,同僚
F10000053,F10000011,論理的思考,4,7.376,同僚
F10000046,F10000011,論理的思考,3,7.376,同僚
F10000046,F10000011,疑う力,3,7.313,同僚
F10000053,F10000011,疑う力,3,7.313,同僚
F10000030,F10000011,疑う力,3,7.313,同僚
F10000030,F10000011,疑う力,3,5.907,同僚
F10000053,F10000011,疑う力,4,5.907,同僚
F10000046,F10000011,疑う力,3,5.907,同僚
F10000053,F10000011,疑う力,3,5.1160000000000005,同僚
F10000046,F10000011,疑う力,3,5.1160000000000005,同僚
F10000030,F10000011,疑う力,3,5.1160000000000005,同僚
F10000030,F10000011,個人的実行力,3,9.193,同僚
F10000053,F10000011,個人的実行力,4,9.193,同僚
F10000046,F10000011,個人的実行力,4,9.193,同僚
F10000030,F10000011,個人的実行力,4,3.697,同僚
F10000046,F10000011,個人的実行力,4,3.697,同僚
F10000053,F10000011,個人的実行力,4,3.697,同僚
F10000030,F10000011,個人的実行力,3,7.477,同僚
F10000046,F10000011,個人的実行力,4,7.477,同僚
F10000053,F10000011,個人的実行力,4,7.477,同僚
F10000030,F10000011,内的価値,5,7.067,同僚
F10000053,F10000011,内的価値,3,7.067,同僚
F10000046,F10000011,内的価値,4,7.067,同僚
F10000030,F10000011,内的価値,4,14.038,同僚
F10000046,F10000011,内的価値,4,14.038,同僚
F10000053,F10000011,内的価値,4,14.038,同僚
F10000046,F10000011,内的価値,3,4.876,同僚
F10000030,F10000011,内的価値,3,4.876,同僚
F10000053,F10000011,内的価値,3,4.876,同僚
F10000053,F10000011,ヴィジョン,2,8.3,同僚
F10000030,F10000011,ヴィジョン,4,8.3,同僚
F10000046,F10000011,ヴィジョン,3,8.3,同僚
F10000046,F10000011,ヴィジョン,3,6.43,同僚
F10000030,F10000011,ヴィジョン,3,6.43,同僚
F10000053,F10000011,ヴィジョン,3,6.43,同僚
F10000046,F10000011,ヴィジョン,3,6.265000000000001,同僚
F10000030,F10000011,ヴィジョン,3,6.265000000000001,同僚
F10000053,F10000011,ヴィジョン,2,6.265000000000001,同僚
F10000046,F10000011,自己効力,3,4.96,同僚
F10000030,F10000011,自己効力,3,4.96,同僚
F10000053,F10000011,自己効力,3,4.96,同僚
F10000053,F10000011,自己効力,3,7.591,同僚
F10000046,F10000011,自己効力,4,7.591,同僚
F10000030,F10000011,自己効力,3,7.591,同僚
F10000030,F10000011,自己効力,4,9.922,同僚
F10000046,F10000011,自己効力,4,9.922,同僚
F10000053,F10000011,自己効力,4,9.922,同僚
F10000030,F10000011,成長,3,8.913,同僚
F10000053,F10000011,成長,3,8.913,同僚
F10000046,F10000011,成長,3,8.913,同僚
F10000046,F10000011,成長,3,4.116,同僚
F10000030,F10000011,成長,3,4.116,同僚
F10000053,F10000011,成長,3,4.116,同僚
F10000046,F10000011,成長,4,5.746,同僚
F10000053,F10000011,成長,4,5.746,同僚
F10000030,F10000011,成長,4,5.746,同僚
F10000046,F10000011,興味,4,6.843,同僚
F10000030,F10000011,興味,4,6.843,同僚
F10000053,F10000011,興味,3,6.843,同僚
F10000046,F10000011,興味,4,11.305,同僚
F10000053,F10000011,興味,3,11.305,同僚
F10000030,F10000011,興味,3,11.305,同僚
F10000053,F10000011,興味,5,9.273,同僚
F10000046,F10000011,興味,5,9.273,同僚
F10000030,F10000011,興味,4,9.273,同僚
F10000046,F10000011,耐性,5,6.589,同僚
F10000030,F10000011,耐性,4,6.589,同僚
F10000053,F10000011,耐性,5,6.589,同僚
F10000053,F10000011,耐性,5,5.9910000000000005,同僚
F10000046,F10000011,耐性,5,5.9910000000000005,同僚
F10000030,F10000011,耐性,4,5.9910000000000005,同僚
F10000030,F10000011,耐性,4,6.29,同僚
F10000046,F10000011,耐性,4,6.29,同僚
F10000053,F10000011,耐性,4,6.29,同僚
F10000053,F10000011,感情コントロール,4,8.105,同僚
F10000030,F10000011,感情コントロール,4,8.105,同僚
F10000046,F10000011,感情コントロール,3,8.105,同僚
F10000046,F10000011,感情コントロール,4,6.896,同僚
F10000030,F10000011,感情コントロール,3,6.896,同僚
F10000053,F10000011,感情コントロール,5,6.896,同僚
F10000030,F10000011,感情コントロール,3,6.548,同僚
F10000053,F10000011,感情コントロール,5,6.548,同僚
F10000046,F10000011,感情コントロール,4,6.548,同僚
F10000030,F10000011,決断力,3,14.321,同僚
F10000053,F10000011,決断力,3,14.321,同僚
F10000046,F10000011,決断力,3,14.321,同僚
F10000053,F10000011,決断力,3,11.653,同僚
F10000046,F10000011,決断力,3,11.653,同僚
F10000030,F10000011,決断力,4,11.653,同僚
F10000053,F10000011,決断力,3,8.784,同僚
F10000046,F10000011,決断力,3,8.784,同僚
F10000030,F10000011,決断力,2,8.784,同僚
F10000030,F10000011,表現力,4,9.516,同僚
F10000046,F10000011,表現力,3,9.516,同僚
F10000053,F10000011,表現力,3,9.516,同僚
F10000046,F10000011,表現力,3,9.787,同僚
F10000030,F10000011,表現力,2,9.787,同僚
F10000053,F10000011,表現力,3,9.787,同僚
F10000053,F10000011,表現力,4,5.7170000000000005,同僚
F10000030,F10000011,表現力,3,5.7170000000000005,同僚
F10000046,F10000011,表現力,3,5.7170000000000005,同僚
F10000030,F10000011,共感・傾聴力,5,7.385,同僚
F10000053,F10000011,共感・傾聴力,4,7.385,同僚
F10000046,F10000011,共感・傾聴力,4,7.385,同僚
F10000046,F10000011,共感・傾聴力,3,15.291,同僚
F10000053,F10000011,共感・傾聴力,4,15.291,同僚
F10000030,F10000011,共感・傾聴力,5,15.291,同僚
F10000046,F10000011,共感・傾聴力,3,7.851,同僚
F10000053,F10000011,共感・傾聴力,3,7.851,同僚
F10000030,F10000011,共感・傾聴力,4,7.851,同僚
F10000046,F10000011,外交性,3,6.3790000000000004,同僚
F10000053,F10000011,外交性,4,6.3790000000000004,同僚
F10000030,F10000011,外交性,5,6.3790000000000004,同僚
F10000053,F10000011,外交性,4,9.563,同僚
F10000046,F10000011,外交性,3,9.563,同僚
F10000030,F10000011,外交性,4,9.563,同僚
F10000046,F10000011,外交性,3,6.9190000000000005,同僚
F10000030,F10000011,外交性,5,6.9190000000000005,同僚
F10000053,F10000011,外交性,4,6.9190000000000005,同僚
F10000046,F10000011,柔軟性,3,3.879,同僚
F10000030,F10000011,柔軟性,3,3.879,同僚
F10000053,F10000011,柔軟性,3,3.879,同僚
F10000046,F10000011,柔軟性,3,6.285,同僚
F10000030,F10000011,柔軟性,3,6.285,同僚
F10000053,F10000011,柔軟性,3,6.285,同僚
F10000030,F10000011,柔軟性,3,5.276,同僚
F10000053,F10000011,柔軟性,4,5.276,同僚
F10000046,F10000011,柔軟性,4,5.276,同僚
F10000046,F10000011,寛容,3,5.013,同僚
F10000053,F10000011,寛容,3,5.013,同僚
F10000030,F10000011,寛容,3,5.013,同僚
F10000053,F10000011,寛容,4,30.427,同僚
F10000030,F10000011,寛容,5,30.427,同僚
F10000046,F10000011,寛容,4,30.427,同僚
F10000046,F10000011,寛容,5,4.949,同僚
F10000053,F10000011,寛容,5,4.949,同僚
F10000030,F10000011,寛容,5,4.949,同僚
F10000046,F10000011,影響力の行使,3,6.038,同僚
F10000053,F10000011,影響力の行使,3,6.038,同僚
F10000030,F10000011,影響力の行使,4,6.038,同僚
F10000030,F10000011,影響力の行使,3,7.787,同僚
F10000053,F10000011,影響力の行使,3,7.787,同僚
F10000046,F10000011,影響力の行使,3,7.787,同僚
F10000030,F10000011,影響力の行使,3,6.018,同僚
F10000053,F10000011,影響力の行使,3,6.018,同僚
F10000046,F10000011,影響力の行使,3,6.018,同僚
F10000030,F10000011,情熱・宣教力,3,7.824,同僚
F10000053,F10000011,情熱・宣教力,2,7.824,同僚
F10000046,F10000011,情熱・宣教力,3,7.824,同僚
F10000030,F10000011,情熱・宣教力,3,6.282,同僚
F10000053,F10000011,情熱・宣教力,3,6.282,同僚
F10000046,F10000011,情熱・宣教力,3,6.282,同僚
F10000030,F10000011,情熱・宣教力,3,3.962,同僚
F10000046,F10000011,情熱・宣教力,3,3.962,同僚
F10000053,F10000011,情熱・宣教力,3,3.962,同僚
F10000030,F10000011,組織への働きかけ,4,5.009,同僚
F10000046,F10000011,組織への働きかけ,3,5.009,同僚
F10000053,F10000011,組織への働きかけ,3,5.009,同僚
F10000046,F10000011,組織への働きかけ,4,5.158,同僚
F10000053,F10000011,組織への働きかけ,4,5.158,同僚
F10000030,F10000011,組織への働きかけ,3,5.158,同僚
F10000030,F10000011,組織への働きかけ,5,14.418000000000001,同僚
F10000053,F10000011,組織への働きかけ,4,14.418000000000001,同僚
F10000046,F10000011,組織への働きかけ,4,14.418000000000001,同僚
F10000030,F10000011,地球市民,4,8.035,同僚
F10000053,F10000011,地球市民,4,8.035,同僚
F10000046,F10000011,地球市民,4,8.035,同僚
F10000030,F10000011,地球市民,3,2.978,同僚
F10000046,F10000011,地球市民,3,2.978,同僚
F10000053,F10000011,地球市民,3,2.978,同僚
F10000053,F10000011,地球市民,3,3.164,同僚
F10000046,F10000011,地球市民,3,3.164,同僚
F10000030,F10000011,地球市民,3,3.164,同僚
F10000030,F10000011,組織へのコミットメント,3,4.726,同僚
F10000046,F10000011,組織へのコミットメント,3,4.726,同僚
F10000053,F10000011,組織へのコミットメント,3,4.726,同僚
F10000030,F10000011,組織へのコミットメント,3,6.468,同僚
F10000053,F10000011,組織へのコミットメント,3,6.468,同僚
F10000046,F10000011,組織へのコミットメント,4,6.468,同僚
F10000046,F10000011,組織へのコミットメント,4,5.735,同僚
F10000053,F10000011,組織へのコミットメント,4,5.735,同僚
F10000030,F10000011,組織へのコミットメント,3,5.735,同僚
F10000053,F10000011,誠実さ,4,6.9430000000000005,同僚
F10000030,F10000011,誠実さ,4,6.9430000000000005,同僚
F10000046,F10000011,誠実さ,3,6.9430000000000005,同僚
F10000046,F10000011,誠実さ,4,3.051,同僚
F10000053,F10000011,誠実さ,4,3.051,同僚
F10000030,F10000011,誠実さ,4,3.051,同僚
F10000053,F10000011,誠実さ,4,4.678,同僚
F10000046,F10000011,誠実さ,4,4.678,同僚
F10000030,F10000011,誠実さ,4,4.678,同僚
F10000020,F10000010,疑う力,5,1.738,同僚
F10000020,F10000010,耐性,5,1.877,同僚
F10000020,F10000010,寛容,5,2.251,同僚
F10000020,F10000010,寛容,5,3.0220000000000002,同僚
F10000027,F10000019,論理的思考,5,9.642,部下
F10000044,F10000019,論理的思考,4,9.642,同僚
F10000004,F10000019,論理的思考,5,9.642,部下
F10000044,F10000019,論理的思考,4,14.015,同僚
F10000004,F10000019,論理的思考,5,14.015,部下
F10000027,F10000019,論理的思考,5,14.015,部下
F10000044,F10000019,ヴィジョン,3,11.079,同僚
F10000027,F10000019,ヴィジョン,5,11.079,部下
F10000004,F10000019,ヴィジョン,3,11.079,部下
F10000037,F10000026,解決意向,3,16.474,上司
F10000051,F10000026,解決意向,4,16.474,部下
F10000027,F10000019,成長,4,18.938,部下
F10000044,F10000019,成長,5,18.938,同僚
F10000004,F10000019,成長,4,18.938,部下
F10000027,F10000019,決断力,4,17.379,部下
F10000004,F10000019,決断力,4,17.379,部下
F10000044,F10000019,決断力,3,17.379,同僚
F10000051,F10000026,内的価値,5,10.306000000000001,部下
F10000037,F10000026,内的価値,4,10.306000000000001,上司
F10000051,F10000026,成長,3,8.862,部下
F10000037,F10000026,成長,4,8.862,上司
F10000037,F10000026,感情コントロール,5,8.157,上司
F10000051,F10000026,感情コントロール,5,8.157,部下
F10000037,F10000026,共感・傾聴力,4,8.365,上司
F10000051,F10000026,共感・傾聴力,3,8.365,部下
F10000037,F10000026,柔軟性,4,10.083,上司
F10000051,F10000026,柔軟性,4,10.083,部下
F10000051,F10000026,情熱・宣教力,5,53.719,部下
F10000037,F10000026,情熱・宣教力,5,53.719,上司
F10000037,F10000026,地球市民,3,8.631,上司
F10000051,F10000026,地球市民,4,8.631,部下
F10000051,F10000026,地球市民,4,4.664,部下
F10000037,F10000026,地球市民,3,4.664,上司
F10000037,F10000026,組織へのコミットメント,4,5.57,上司
F10000051,F10000026,組織へのコミットメント,4,5.57,部下
F10000038,F10000015,課題設定,1,13.733,同僚
F10000051,F10000015,課題設定,1,13.733,同僚
F10000006,F10000015,課題設定,1,13.733,上司
F10000055,F10000015,課題設定,3,13.733,同僚
F10000045,F10000015,課題設定,3,13.733,上司
F10000043,F10000008,課題設定,3,1639.189,同僚
F10000043,F10000008,課題設定,3,6.113,同僚
F10000043,F10000008,課題設定,3,6.1240000000000006,同僚
F10000043,F10000008,解決意向,3,4.1290000000000004,同僚
F10000043,F10000008,解決意向,2,3.654,同僚
F10000043,F10000008,解決意向,3,4.58,同僚
F10000043,F10000008,創造性,3,3.106,同僚
F10000043,F10000008,創造性,2,2.07,同僚
F10000043,F10000008,創造性,2,2.358,同僚
F10000043,F10000008,論理的思考,2,2.257,同僚
F10000043,F10000008,論理的思考,3,2.948,同僚
F10000043,F10000008,論理的思考,3,3.1670000000000003,同僚
F10000043,F10000008,疑う力,3,3.597,同僚
F10000043,F10000008,疑う力,3,989.779,同僚
F10000043,F10000008,疑う力,3,4.601,同僚
F10000043,F10000008,個人的実行力,3,13.546000000000001,同僚
F10000043,F10000008,個人的実行力,2,2.375,同僚
F10000043,F10000008,個人的実行力,3,2.989,同僚
F10000043,F10000008,内的価値,3,2.884,同僚
F10000043,F10000008,内的価値,3,2.988,同僚
F10000043,F10000008,内的価値,3,3.222,同僚
F10000043,F10000008,ヴィジョン,3,3.132,同僚
F10000043,F10000008,ヴィジョン,2,4.214,同僚
F10000043,F10000008,ヴィジョン,3,2.323,同僚
F10000043,F10000008,自己効力,3,2.818,同僚
F10000043,F10000008,自己効力,3,3.231,同僚
F10000043,F10000008,自己効力,2,4.082,同僚
F10000043,F10000008,成長,2,6.094,同僚
F10000043,F10000008,成長,2,7.573,同僚
F10000043,F10000008,成長,3,2.714,同僚
F10000043,F10000008,興味,4,6.046,同僚
F10000043,F10000008,興味,3,2.084,同僚
F10000043,F10000008,興味,3,2.496,同僚
F10000043,F10000008,耐性,3,2.751,同僚
F10000043,F10000008,耐性,3,3.9130000000000003,同僚
F10000043,F10000008,耐性,3,4.253,同僚
F10000043,F10000008,感情コントロール,4,3.3160000000000003,同僚
F10000043,F10000008,感情コントロール,4,2.194,同僚
F10000043,F10000008,感情コントロール,5,3.307,同僚
F10000043,F10000008,決断力,4,3.016,同僚
F10000043,F10000008,決断力,4,3.762,同僚
F10000043,F10000008,決断力,3,2.2640000000000002,同僚
F10000043,F10000008,表現力,2,4.595,同僚
F10000043,F10000008,表現力,3,3.8320000000000003,同僚
F10000043,F10000008,表現力,3,4.741,同僚
F10000043,F10000008,共感・傾聴力,3,2.452,同僚
F10000043,F10000008,共感・傾聴力,3,2.578,同僚
F10000043,F10000008,共感・傾聴力,3,1.754,同僚
F10000043,F10000008,外交性,4,3.745,同僚
F10000043,F10000008,外交性,3,2.216,同僚
F10000043,F10000008,外交性,3,2.691,同僚
F10000043,F10000008,柔軟性,3,2.355,同僚
F10000043,F10000008,柔軟性,3,2.247,同僚
F10000043,F10000008,柔軟性,3,2.225,同僚
F10000043,F10000008,寛容,3,2.213,同僚
F10000043,F10000008,寛容,4,17.771,同僚
F10000043,F10000008,寛容,4,2.226,同僚
F10000043,F10000008,影響力の行使,3,4.759,同僚
F10000043,F10000008,影響力の行使,2,4.206,同僚
F10000043,F10000008,影響力の行使,2,2.19,同僚
F10000043,F10000008,情熱・宣教力,3,10.756,同僚
F10000043,F10000008,情熱・宣教力,3,3.033,同僚
F10000043,F10000008,情熱・宣教力,3,6.002,同僚
F10000043,F10000008,組織への働きかけ,2,2.129,同僚
F10000043,F10000008,組織への働きかけ,3,2.245,同僚
F10000043,F10000008,組織への働きかけ,2,2.2720000000000002,同僚
F10000043,F10000008,地球市民,3,2.338,同僚
F10000043,F10000008,地球市民,2,1.6380000000000001,同僚
F10000043,F10000008,地球市民,2,1.934,同僚
F10000043,F10000008,組織へのコミットメント,2,3.387,同僚
F10000043,F10000008,組織へのコミットメント,2,2.271,同僚
F10000043,F10000008,組織へのコミットメント,2,2.125,同僚
F10000043,F10000008,誠実さ,3,4.057,同僚
F10000043,F10000008,誠実さ,3,2.048,同僚
F10000043,F10000008,誠実さ,3,3.448,同僚
F10000009,F10000014,課題設定,2,20.624,上司
F10000027,F10000014,課題設定,5,20.624,部下
F10000009,F10000014,課題設定,2,13.620000000000001,上司
F10000027,F10000014,課題設定,5,13.620000000000001,部下
F10000027,F10000014,課題設定,5,12.843,部下
F10000009,F10000014,課題設定,3,12.843,上司
F10000009,F10000014,解決意向,3,19.066,上司
F10000027,F10000014,解決意向,5,19.066,部下
F10000027,F10000014,解決意向,4,17.406,部下
F10000009,F10000014,解決意向,2,17.406,上司
F10000009,F10000014,解決意向,4,25.172,上司
F10000027,F10000014,解決意向,4,25.172,部下
F10000027,F10000014,創造性,4,16.339,部下
F10000009,F10000014,創造性,4,16.339,上司
F10000027,F10000014,創造性,4,26.596,部下
F10000009,F10000014,創造性,4,26.596,上司
F10000027,F10000014,創造性,4,39.649,部下
F10000009,F10000014,創造性,5,39.649,上司
F10000009,F10000014,論理的思考,2,18.788,上司
F10000027,F10000014,論理的思考,5,18.788,部下
F10000027,F10000014,論理的思考,4,17.617,部下
F10000009,F10000014,論理的思考,3,17.617,上司
F10000027,F10000014,論理的思考,4,32.973,部下
F10000009,F10000014,論理的思考,2,32.973,上司
F10000027,F10000014,疑う力,4,18.315,部下
F10000009,F10000014,疑う力,1,18.315,上司
F10000009,F10000014,疑う力,3,17.69,上司
F10000027,F10000014,疑う力,5,17.69,部下
F10000009,F10000014,疑う力,4,16.254,上司
F10000027,F10000014,疑う力,4,16.254,部下
F10000027,F10000014,個人的実行力,4,36.572,部下
F10000009,F10000014,個人的実行力,3,36.572,上司
F10000027,F10000014,個人的実行力,5,17.376,部下
F10000009,F10000014,個人的実行力,4,17.376,上司
F10000009,F10000014,個人的実行力,2,73.308,上司
F10000027,F10000014,個人的実行力,5,73.308,部下
F10000027,F10000014,内的価値,5,13.812000000000001,部下
F10000009,F10000014,内的価値,3,13.812000000000001,上司
F10000009,F10000014,内的価値,1,30.756,上司
F10000027,F10000014,内的価値,4,30.756,部下
F10000027,F10000014,内的価値,4,23.495,部下
F10000009,F10000014,内的価値,2,23.495,上司
F10000027,F10000014,ヴィジョン,4,13.969,部下
F10000009,F10000014,ヴィジョン,2,13.969,上司
F10000009,F10000014,ヴィジョン,3,10.179,上司
F10000027,F10000014,ヴィジョン,5,10.179,部下
F10000027,F10000014,ヴィジョン,4,31.358,部下
F10000009,F10000014,ヴィジョン,3,31.358,上司
F10000009,F10000014,自己効力,3,24.653000000000002,上司
F10000027,F10000014,自己効力,4,24.653000000000002,部下
F10000027,F10000014,自己効力,4,32.602000000000004,部下
F10000009,F10000014,自己効力,2,32.602000000000004,上司
F10000027,F10000014,自己効力,5,44.366,部下
F10000009,F10000014,自己効力,3,44.366,上司
F10000009,F10000014,成長,1,12.287,上司
F10000027,F10000014,成長,4,12.287,部下
F10000009,F10000014,成長,1,7.873,上司
F10000027,F10000014,成長,4,7.873,部下
F10000027,F10000014,成長,3,26.959,部下
F10000009,F10000014,成長,1,26.959,上司
F10000027,F10000014,興味,4,11.311,部下
F10000009,F10000014,興味,1,11.311,上司
F10000009,F10000014,興味,3,10.256,上司
F10000027,F10000014,興味,5,10.256,部下
F10000009,F10000014,興味,3,27.509,上司
F10000027,F10000014,興味,4,27.509,部下
F10000027,F10000014,耐性,5,40.922000000000004,部下
F10000009,F10000014,耐性,3,40.922000000000004,上司
F10000009,F10000014,耐性,1,28.544,上司
F10000027,F10000014,耐性,4,28.544,部下
F10000009,F10000014,耐性,4,30.328,上司
F10000027,F10000014,耐性,4,30.328,部下
F10000027,F10000014,感情コントロール,4,13.341000000000001,部下
F10000009,F10000014,感情コントロール,5,13.341000000000001,上司
F10000009,F10000014,感情コントロール,4,15.141,上司
F10000027,F10000014,感情コントロール,4,15.141,部下
F10000009,F10000014,感情コントロール,3,85.648,上司
F10000027,F10000014,感情コントロール,4,85.648,部下
F10000009,F10000014,決断力,3,21.789,上司
F10000027,F10000014,決断力,5,21.789,部下
F10000009,F10000014,決断力,1,9.543000000000001,上司
F10000027,F10000014,決断力,5,9.543000000000001,部下
F10000009,F10000014,決断力,1,14.394,上司
F10000027,F10000014,決断力,5,14.394,部下
F10000027,F10000014,表現力,4,20.986,部下
F10000009,F10000014,表現力,4,20.986,上司
F10000027,F10000014,表現力,4,13.314,部下
F10000009,F10000014,表現力,4,13.314,上司
F10000027,F10000014,表現力,5,14.842,部下
F10000009,F10000014,表現力,5,14.842,上司
F10000027,F10000014,共感・傾聴力,3,13.793000000000001,部下
F10000009,F10000014,共感・傾聴力,2,13.793000000000001,上司
F10000027,F10000014,共感・傾聴力,5,19.841,部下
F10000009,F10000014,共感・傾聴力,2,19.841,上司
F10000027,F10000014,共感・傾聴力,4,26.240000000000002,部下
F10000009,F10000014,共感・傾聴力,3,26.240000000000002,上司
F10000009,F10000014,外交性,5,9.968,上司
F10000027,F10000014,外交性,4,9.968,部下
F10000009,F10000014,外交性,5,17.382,上司
F10000027,F10000014,外交性,4,17.382,部下
F10000009,F10000014,外交性,5,8.223,上司
F10000027,F10000014,外交性,3,8.223,部下
F10000027,F10000014,柔軟性,3,30.22,部下
F10000009,F10000014,柔軟性,2,30.22,上司
F10000027,F10000014,柔軟性,5,16.497,部下
F10000009,F10000014,柔軟性,3,16.497,上司
F10000027,F10000014,柔軟性,5,15.928,部下
F10000009,F10000014,柔軟性,3,15.928,上司
F10000027,F10000014,寛容,4,366.869,部下
F10000009,F10000014,寛容,1,366.869,上司
F10000027,F10000014,寛容,4,17.172,部下
F10000009,F10000014,寛容,4,17.172,上司
F10000009,F10000014,寛容,4,24.002,上司
F10000027,F10000014,寛容,4,24.002,部下
F10000009,F10000014,影響力の行使,3,9.404,上司
F10000027,F10000014,影響力の行使,5,9.404,部下
F10000027,F10000014,影響力の行使,5,26.69,部下
F10000009,F10000014,影響力の行使,2,26.69,上司
F10000027,F10000014,影響力の行使,5,10.229000000000001,部下
F10000009,F10000014,影響力の行使,3,10.229000000000001,上司
F10000009,F10000014,情熱・宣教力,2,25.011,上司
F10000027,F10000014,情熱・宣教力,5,25.011,部下
F10000027,F10000014,情熱・宣教力,4,19.561,部下
F10000009,F10000014,情熱・宣教力,2,19.561,上司
F10000027,F10000014,情熱・宣教力,4,10.194,部下
F10000009,F10000014,情熱・宣教力,1,10.194,上司
F10000027,F10000014,組織への働きかけ,4,27.802,部下
F10000009,F10000014,組織への働きかけ,1,27.802,上司
F10000009,F10000014,組織への働きかけ,3,28.894000000000002,上司
F10000027,F10000014,組織への働きかけ,4,28.894000000000002,部下
F10000009,F10000014,組織への働きかけ,5,6.549,上司
F10000027,F10000014,組織への働きかけ,4,6.549,部下
F10000009,F10000014,地球市民,4,35.438,上司
F10000027,F10000014,地球市民,4,35.438,部下
F10000027,F10000014,地球市民,4,11.481,部下
F10000009,F10000014,地球市民,2,11.481,上司
F10000009,F10000014,地球市民,1,33.632,上司
F10000027,F10000014,地球市民,2,33.632,部下
F10000027,F10000014,組織へのコミットメント,3,14.714,部下
F10000009,F10000014,組織へのコミットメント,2,14.714,上司
F10000009,F10000014,組織へのコミットメント,2,53.291000000000004,上司
F10000027,F10000014,組織へのコミットメント,4,53.291000000000004,部下
F10000027,F10000014,組織へのコミットメント,4,17.134,部下
F10000009,F10000014,組織へのコミットメント,2,17.134,上司
F10000027,F10000014,誠実さ,5,15.371,部下
F10000009,F10000014,誠実さ,2,15.371,上司
F10000009,F10000014,誠実さ,4,56.649,上司
F10000027,F10000014,誠実さ,4,56.649,部下
